0.0000	0.0000	0.0000	0.183187930
10.0000	0.0000	0.0000	0.497623950
20.0000	0.0000	0.0000	2.083314700
30.0000	0.0000	0.0000	0.962330340
40.0000	0.0000	0.0000	0.489665800
50.0000	0.0000	0.0000	0.822753200
60.0000	0.0000	0.0000	1.490161000
70.0000	0.0000	0.0000	1.786151400
80.0000	0.0000	0.0000	0.320063470
90.0000	0.0000	0.0000	0.221815660
100.0000	0.0000	0.0000	0.517086500
110.0000	0.0000	0.0000	1.615433900
120.0000	0.0000	0.0000	2.479811000
130.0000	0.0000	0.0000	2.897788000
140.0000	0.0000	0.0000	3.313077200
150.0000	0.0000	0.0000	3.165544700
160.0000	0.0000	0.0000	1.336182700
170.0000	0.0000	0.0000	0.240212840
180.0000	0.0000	0.0000	0.124683740
190.0000	0.0000	0.0000	0.333776600
200.0000	0.0000	0.0000	2.547362600
210.0000	0.0000	0.0000	0.735595940
220.0000	0.0000	0.0000	0.287590620
230.0000	0.0000	0.0000	0.390105780
240.0000	0.0000	0.0000	0.970784250
250.0000	0.0000	0.0000	1.315851900
260.0000	0.0000	0.0000	0.180923790
270.0000	0.0000	0.0000	0.114598150
280.0000	0.0000	0.0000	0.281692950
290.0000	0.0000	0.0000	1.302424200
300.0000	0.0000	0.0000	2.152546400
310.0000	0.0000	0.0000	1.895471200
320.0000	0.0000	0.0000	2.419437000
330.0000	0.0000	0.0000	3.058057300
340.0000	0.0000	0.0000	1.218356100
350.0000	0.0000	0.0000	0.282571080
360.0000	0.0000	0.0000	1.000000000
0.0000	10.0000	0.0000	0.200794040
10.0000	10.0000	0.0000	1.426325200
20.0000	10.0000	0.0000	5.884838600
30.0000	10.0000	0.0000	0.416500600
40.0000	10.0000	0.0000	1.484050300
50.0000	10.0000	0.0000	4.920819300
60.0000	10.0000	0.0000	1.281282400
70.0000	10.0000	0.0000	2.501376600
80.0000	10.0000	0.0000	0.336550920
90.0000	10.0000	0.0000	0.273695230
100.0000	10.0000	0.0000	1.156084400
110.0000	10.0000	0.0000	2.569231300
120.0000	10.0000	0.0000	1.886633000
130.0000	10.0000	0.0000	2.215847300
140.0000	10.0000	0.0000	3.440546000
150.0000	10.0000	0.0000	4.409212000
160.0000	10.0000	0.0000	2.103716900
170.0000	10.0000	0.0000	0.550701300
180.0000	10.0000	0.0000	0.213058020
190.0000	10.0000	0.0000	1.595617500
200.0000	10.0000	0.0000	1.243992100
210.0000	10.0000	0.0000	0.262002920
220.0000	10.0000	0.0000	0.346921380
230.0000	10.0000	0.0000	1.507392600
240.0000	10.0000	0.0000	1.360852600
250.0000	10.0000	0.0000	1.504469900
260.0000	10.0000	0.0000	0.472259670
270.0000	10.0000	0.0000	0.374950170
280.0000	10.0000	0.0000	1.260596500
290.0000	10.0000	0.0000	2.560037900
300.0000	10.0000	0.0000	2.959997400
310.0000	10.0000	0.0000	4.233952000
320.0000	10.0000	0.0000	3.385598400
330.0000	10.0000	0.0000	2.588834000
340.0000	10.0000	0.0000	1.461793400
350.0000	10.0000	0.0000	0.472651150
360.0000	10.0000	0.0000	1.000000000
0.0000	20.0000	0.0000	0.421053680
10.0000	20.0000	0.0000	1.156271800
20.0000	20.0000	0.0000	2.932224800
30.0000	20.0000	0.0000	1.749934400
40.0000	20.0000	0.0000	1.665111000
50.0000	20.0000	0.0000	1.639808800
60.0000	20.0000	0.0000	0.106176004
70.0000	20.0000	0.0000	0.152983600
80.0000	20.0000	0.0000	0.152724970
90.0000	20.0000	0.0000	0.178756130
100.0000	20.0000	0.0000	0.902031060
110.0000	20.0000	0.0000	0.864837940
120.0000	20.0000	0.0000	0.848267600
130.0000	20.0000	0.0000	1.279012200
140.0000	20.0000	0.0000	0.495688020
150.0000	20.0000	0.0000	0.648028700
160.0000	20.0000	0.0000	1.934296000
170.0000	20.0000	0.0000	0.701484300
180.0000	20.0000	0.0000	0.353181870
190.0000	20.0000	0.0000	0.549033000
200.0000	20.0000	0.0000	0.825102200
210.0000	20.0000	0.0000	0.851536330
220.0000	20.0000	0.0000	0.305950220
230.0000	20.0000	0.0000	0.444479350
240.0000	20.0000	0.0000	0.266426620
250.0000	20.0000	0.0000	0.150152600
260.0000	20.0000	0.0000	0.110739455
270.0000	20.0000	0.0000	0.289903900
280.0000	20.0000	0.0000	1.080073200
290.0000	20.0000	0.0000	0.830783200
300.0000	20.0000	0.0000	1.906176000
310.0000	20.0000	0.0000	8.548449000
320.0000	20.0000	0.0000	1.191243500
330.0000	20.0000	0.0000	0.636978200
340.0000	20.0000	0.0000	0.781477870
350.0000	20.0000	0.0000	0.428377930
360.0000	20.0000	0.0000	1.000000000
0.0000	30.0000	0.0000	0.999320000
10.0000	30.0000	0.0000	1.798927200
20.0000	30.0000	0.0000	2.626652000
30.0000	30.0000	0.0000	1.492448400
40.0000	30.0000	0.0000	0.511104100
50.0000	30.0000	0.0000	0.197157590
60.0000	30.0000	0.0000	0.052505407
70.0000	30.0000	0.0000	0.101293610
80.0000	30.0000	0.0000	0.139717150
90.0000	30.0000	0.0000	0.186789470
100.0000	30.0000	0.0000	0.662288900
110.0000	30.0000	0.0000	0.223821570
120.0000	30.0000	0.0000	0.234620330
130.0000	30.0000	0.0000	1.221550300
140.0000	30.0000	0.0000	1.741288500
150.0000	30.0000	0.0000	2.518041100
160.0000	30.0000	0.0000	7.310556000
170.0000	30.0000	0.0000	2.609242400
180.0000	30.0000	0.0000	1.771514400
190.0000	30.0000	0.0000	1.866695300
