0.0000	0.0000	0.0000	0.135826040
10.0000	0.0000	0.0000	0.435493260
20.0000	0.0000	0.0000	2.892048100
30.0000	0.0000	0.0000	1.049249500
40.0000	0.0000	0.0000	0.225820380
50.0000	0.0000	0.0000	0.323963250
60.0000	0.0000	0.0000	0.815786660
70.0000	0.0000	0.0000	1.853146700
80.0000	0.0000	0.0000	0.293934170
90.0000	0.0000	0.0000	0.177910210
100.0000	0.0000	0.0000	0.416359480
110.0000	0.0000	0.0000	1.790246700
120.0000	0.0000	0.0000	3.886005900
130.0000	0.0000	0.0000	3.310625600
140.0000	0.0000	0.0000	3.466564700
150.0000	0.0000	0.0000	3.305248700
160.0000	0.0000	0.0000	0.906386140
170.0000	0.0000	0.0000	0.182145300
180.0000	0.0000	0.0000	0.150480000
190.0000	0.0000	0.0000	0.857003330
200.0000	0.0000	0.0000	10.828855500
210.0000	0.0000	0.0000	0.321847560
220.0000	0.0000	0.0000	0.038242750
230.0000	0.0000	0.0000	0.076954894
240.0000	0.0000	0.0000	0.462633460
250.0000	0.0000	0.0000	0.848838300
260.0000	0.0000	0.0000	0.131814840
270.0000	0.0000	0.0000	0.096310900
280.0000	0.0000	0.0000	0.276171330
290.0000	0.0000	0.0000	1.542933000
300.0000	0.0000	0.0000	2.336002600
310.0000	0.0000	0.0000	1.202483700
320.0000	0.0000	0.0000	1.543439600
330.0000	0.0000	0.0000	2.393637700
340.0000	0.0000	0.0000	0.623307900
350.0000	0.0000	0.0000	0.151311640
360.0000	0.0000	0.0000	1.000000000
0.0000	10.0000	0.0000	0.140334300
10.0000	10.0000	0.0000	1.748822200
20.0000	10.0000	0.0000	8.342059000
30.0000	10.0000	0.0000	0.130650480
40.0000	10.0000	0.0000	0.851472700
50.0000	10.0000	0.0000	9.286420000
60.0000	10.0000	0.0000	2.507599600
70.0000	10.0000	0.0000	7.666522000
80.0000	10.0000	0.0000	0.542004900
90.0000	10.0000	0.0000	0.392713580
100.0000	10.0000	0.0000	1.814575800
110.0000	10.0000	0.0000	3.799789700
120.0000	10.0000	0.0000	3.892767700
130.0000	10.0000	0.0000	3.133939500
140.0000	10.0000	0.0000	3.868283500
150.0000	10.0000	0.0000	9.415496000
160.0000	10.0000	0.0000	2.809582700
170.0000	10.0000	0.0000	0.500718650
180.0000	10.0000	0.0000	0.163584370
190.0000	10.0000	0.0000	5.255831000
200.0000	10.0000	0.0000	1.760988000
210.0000	10.0000	0.0000	0.031539977
220.0000	10.0000	0.0000	0.127095900
230.0000	10.0000	0.0000	3.406142500
240.0000	10.0000	0.0000	3.169598600
250.0000	10.0000	0.0000	4.514488700
260.0000	10.0000	0.0000	1.060571600
270.0000	10.0000	0.0000	0.803443500
280.0000	10.0000	0.0000	2.675501800
290.0000	10.0000	0.0000	2.803141600
300.0000	10.0000	0.0000	2.877323600
