0.0000	0.0000	0.0000	0.303678180
10.0000	0.0000	0.0000	0.269523980
20.0000	0.0000	0.0000	0.500474330
30.0000	0.0000	0.0000	0.520522400
40.0000	0.0000	0.0000	0.842178460
50.0000	0.0000	0.0000	0.936346350
60.0000	0.0000	0.0000	0.398806000
70.0000	0.0000	0.0000	0.695759200
80.0000	0.0000	0.0000	0.370152320
90.0000	0.0000	0.0000	1.025197600
100.0000	0.0000	0.0000	1.966724000
110.0000	0.0000	0.0000	2.345409000
120.0000	0.0000	0.0000	2.045055000
130.0000	0.0000	0.0000	2.289788200
140.0000	0.0000	0.0000	2.073859500
150.0000	0.0000	0.0000	1.317365400
160.0000	0.0000	0.0000	0.989850760
170.0000	0.0000	0.0000	0.424257100
180.0000	0.0000	0.0000	0.156066880
190.0000	0.0000	0.0000	0.711466850
200.0000	0.0000	0.0000	0.535453400
210.0000	0.0000	0.0000	0.283598240
220.0000	0.0000	0.0000	0.552847800
230.0000	0.0000	0.0000	0.842382000
240.0000	0.0000	0.0000	0.168505400
250.0000	0.0000	0.0000	0.562794300
260.0000	0.0000	0.0000	0.520330400
270.0000	0.0000	0.0000	1.143667000
280.0000	0.0000	0.0000	1.702163700
290.0000	0.0000	0.0000	1.723389300
300.0000	0.0000	0.0000	1.793879200
310.0000	0.0000	0.0000	2.481903800
320.0000	0.0000	0.0000	1.747599400
330.0000	0.0000	0.0000	0.951090460
340.0000	0.0000	0.0000	0.893717300
350.0000	0.0000	0.0000	1.460371700
360.0000	0.0000	0.0000	1.000000000
0.0000	10.0000	0.0000	0.775279400
10.0000	10.0000	0.0000	1.243805400
20.0000	10.0000	0.0000	2.330032000
30.0000	10.0000	0.0000	0.343834600
40.0000	10.0000	0.0000	2.873524400
50.0000	10.0000	0.0000	0.572669300
60.0000	10.0000	0.0000	0.834599550
70.0000	10.0000	0.0000	6.581411000
80.0000	10.0000	0.0000	0.136387600
90.0000	10.0000	0.0000	0.764644440
100.0000	10.0000	0.0000	1.860613500
110.0000	10.0000	0.0000	2.855731200
120.0000	10.0000	0.0000	3.461455000
130.0000	10.0000	0.0000	4.069099400
140.0000	10.0000	0.0000	1.278191100
150.0000	10.0000	0.0000	0.288295660
160.0000	10.0000	0.0000	1.456080700
170.0000	10.0000	0.0000	2.206444300
180.0000	10.0000	0.0000	1.647171700
190.0000	10.0000	0.0000	6.301109300
200.0000	10.0000	0.0000	1.065387100
210.0000	10.0000	0.0000	0.111190730
220.0000	10.0000	0.0000	3.095748200
